STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2011,,32,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2012,,32.8936119,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2013,,32.16392755,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2014,,36.10336698,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2015,,41.99025049,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2016,,46.64626369,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2017,,51.54384759,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2018,,52.55124197,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2019,,53.90771821,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2020,,53.55639442,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2021,,49.16,,D,Definition differs,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2021,,72.12,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2015,,68.83058,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2017,,73.29693,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2019,,72.13,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2023,,74.51,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2011,,98.4,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2012,,98.435603,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2013,,83.44580135,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2014,,86.00196167,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2015,,87.40251994,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2016,,87.35546615,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2017,,91.47353475,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2018,,88.24770274,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2019,,84.36940324,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2020,,87.82049702,,D,Definition differs,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2015,,59.972256,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2017,,63.940192,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2019,,66.34,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2023,,69.27,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2011,,29.6,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2012,,45.0958143,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2013,,56.99953301,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2014,,60.92655535,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2015,,68.93341244,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2016,,70.18952119,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2017,,73.37162334,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2018,,49.81647693,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2019,,35.49278528,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2020,,36.74275313,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2021,,67.8,,D,Definition differs,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2022,,74.38579686,,A,Normal value,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2024,,70.95951167995806,,A,Normal value,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2021,,77.73687832,,A,Normal value,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,UNE,Unemployed,2023,,69.47100269,,A,Normal value,,,,,0,Units,,,2,Two,UNE,Unemployed aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2022,,50.46975832,,A,Normal value,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2021,,50.74764495,,A,Normal value,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2024,,44.831078164247415,,A,Normal value,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,RETIR_OTHER,Retired and other inactive,2023,,45.38707857,,A,Normal value,,,,,0,Units,,,2,Two,RETIR_OTHER,Retired and other inactive aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,SAL_SELF_FAM,"Employees, Self-employed and family workers",2022,,71.276277,,A,Normal value,,,,,0,Units,,,2,Two,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,SAL_SELF_FAM,"Employees, Self-employed and family workers",2021,,70.51336949,,A,Normal value,,,,,0,Units,,,2,Two,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,SAL_SELF_FAM,"Employees, Self-employed and family workers",2024,,67.86063579536892,,A,Normal value,,,,,0,Units,,,2,Two,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,SAL_SELF_FAM,"Employees, Self-employed and family workers",2023,,68.08518612,,A,Normal value,,,,,0,Units,,,2,Two,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2023,,89.01964528,,A,Normal value,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2024,,87.87816901929175,,A,Normal value,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2021,,92.03096766,,A,Normal value,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,STUD,Students,2022,,88.92883301,,A,Normal value,,,,,0,Units,,,2,Two,STUD,Students aged 16-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT5,Individuals living in a household with income in fifth quintile,_T,Total,2023,,72.49,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT5,Individual living in a household with income in fifth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT3,Individuals living in a household with income in third quintile,_T,Total,2023,,69.96,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT3,Individual living in a household with income in third quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT2,Individuals living in a household with income in second quintile,_T,Total,2023,,65.88,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT2,Individual living in a household with income in second quintile
